"ID","weight","weight_2","Country_code","Country_name","Age_cat","Female","Income","Higher_edu","Home_ownership","Dwelling_house","Dwelling_size","Rural","Env_concern","Env_policy_public","Env_policy_costs","Env_policy_subsidy","Env_policy_tax","Env_policy_standards","Env_policy_liH","Adoption","Gov_support","EPS"
"c447eb20-574a-11ec-bc64-99e79d63ff1c",1.02406185811532,0.986923559650192,8,"CA","55+",0,"quintile 5",0,1,1,"More than 200 m²",0,0,0,1,0,0,1,0,1,0,3.01
"23eb3110-4152-11ec-bf20-bf7d809c5ff8",0.885442853973724,0.866553907658037,2,"UK","55+",1,"quintile 1",1,1,1,"Don't know",0,1,0,0,1,0,1,1,1,1,3.45
"5d513520-574a-11ec-bdc4-3993fbdea37f",1.02406185811532,0.986923559650192,8,"CA","55+",0,"quintile 5",0,1,1,"101–150 m²",0,0,0,0,0,0,0,1,0,0,3.01
"24726290-4153-11ec-bcce-2f1b1caf5262",1.05404254922362,0.981639994427551,2,"UK","55+",0,"quintile 5",0,1,1,"Don't know",0,1,0,0,0,1,1,1,1,0,3.45
"98e8aaf0-4152-11ec-8f08-fb6a73e47656",1.04660828226905,1.18472204876065,3,"FR","55+",0,"quintile 3",0,0,0,"51–75 m²",0,1,0,0,1,1,1,1,1,1,4.17
"25439f40-4153-11ec-9636-b116756df14f",0.965128284167107,1.33784662851716,2,"UK","55+",1,"quintile 2",0,1,1,"26–50 m²",1,1,1,0,1,1,1,1,1,0,3.45
"20bef250-4152-11ec-a899-95ddcd709cba",0.893980876099262,0.859919054045619,2,"UK","55+",1,"quintile 5",1,1,1,"101–150 m²",1,1,1,0,1,1,1,1,1,0,3.45
"a48661e0-574a-11ec-ba6b-9307cf2814c0",0.963361853154969,0.948324028000053,8,"CA","55+",1,"quintile 1",1,1,1,"101–150 m²",1,1,1,0,1,0,1,1,1,0,3.01
"0990b2c0-4153-11ec-a4ba-d5e68f403315",0.9214994797142,0.939865634955997,3,"FR","55+",1,"quintile 1",0,0,1,"51–75 m²",0,1,0,0,0,0,0,0,0,0,4.17
"22009f80-4152-11ec-b4f9-e39cb9281704",0.950915050041164,0.897216486252201,2,"UK","55+",1,"quintile 4",1,1,1,"76–100 m²",1,1,1,0,1,1,1,1,1,0,3.45
"0b008b10-574c-11ec-92b8-315fdf85d431",0.874287534824968,0.836202180400229,1,"US","18-24",1,"quintile 1",0,1,1,"Don't know",0,1,1,0,1,0,1,1,1,0,2.6
"3d436360-574c-11ec-a0e1-71b2a814fa49",0.91945705890074,0.864707766354578,8,"CA","55+",1,"quintile 3",1,1,1,"More than 200 m²",0,1,1,0,1,1,1,0,1,0,3.01
"1f502e80-4151-11ec-b087-ef61cc87879d",0.94814747270258,0.899622358022116,3,"FR","55+",0,"quintile 5",1,1,1,"101–150 m²",1,1,0,0,0,0,1,1,1,0,4.17
"11fb1e60-4153-11ec-8f12-55ec64d0571d",0.972943945280595,0.891277370044844,3,"FR","18-24",1,"quintile 5",1,0,0,"51–75 m²",0,1,1,0,1,0,1,1,1,0,4.17
"227e86e0-4153-11ec-b6e1-6d869125bcd3",0.974936104295698,0.893574856625438,2,"UK","55+",0,"quintile 5",1,1,0,"Don't know",0,1,1,0,0,0,1,1,0,0,3.45
"8623c8a0-6cb5-11ec-a67c-998ad5a32e36",0.950915050041164,0.952564791804359,2,"UK","55+",1,"quintile 1",0,1,1,"Don't know",1,1,0,0,1,1,1,1,0,0,3.45
"95880090-574a-11ec-9449-93457a990086",0.91945705890074,0.864707766354578,8,"CA","55+",1,"quintile 3",0,1,1,"More than 200 m²",0,1,0,0,1,0,1,0,1,0,3.01
"af733a40-574a-11ec-9b15-012b453d9a19",0.991057392142583,0.979867086965213,8,"CA","55+",0,"quintile 5",1,1,1,"More than 200 m²",0,0,0,0,0,0,1,0,1,0,3.01
"c8af2d60-d4a0-11ec-9d38-214cf04831d3",0.865656862004648,0.819849810869204,2,"UK","18-24",1,"quintile 5",1,1,0,"Don't know",1,1,1,0,1,0,1,1,1,0,3.45
"4d9f2a00-574b-11ec-a308-0193007b30b0",0.885158518272883,0.984352791181455,1,"US","55+",1,"quintile 4",1,1,1,"Don't know",0,0,0,0,1,0,1,0,1,0,2.6
"764ee9e0-4152-11ec-bb0a-01d53345a02c",0.892694901362893,0.815615587179776,2,"UK","55+",1,"quintile 4",0,1,1,"Don't know",1,0,1,1,0,0,0,0,1,0,3.45
"bacb6660-574a-11ec-b69e-1f4247baa677",0.963361853154969,1.02146574307526,8,"CA","55+",1,"quintile 2",0,1,1,"101–150 m²",0,1,1,0,0,1,1,0,1,0,3.01
"725105a0-4152-11ec-9449-f1612c6efe78",0.902605711083924,0.872708188617019,2,"UK","55+",1,"quintile 5",1,1,1,"Don't know",1,1,0,0,1,1,1,1,1,0,3.45
"b3c37210-4153-11ec-aba6-4956e8a82956",1.00548139381737,0.99988245343433,3,"FR","55+",0,"quintile 4",0,0,0,"26–50 m²",0,1,1,0,1,0,1,0,1,0,4.17
"08464e90-4153-11ec-9d2c-e97ffec74a99",0.9214994797142,0.939865634955997,3,"FR","55+",1,"quintile 1",0,1,1,"51–75 m²",0,1,0,0,0,0,0,1,0,0,4.17
"96f1b9e0-414f-11ec-bc9b-49f7ba9e3a5d",0.885636320483842,0.818824731026553,4,"NL","55+",1,"quintile 5",0,0,1,"101–150 m²",0,0,0,0,1,0,1,1,1,0,3.3
"8837aff0-4152-11ec-b964-d544e9bdd65e",0.976340551882197,0.889590075215691,2,"UK","55+",0,"quintile 4",0,1,1,"51–75 m²",0,0,1,0,0,0,1,1,0,0,3.45
"b2e387b0-4155-11ec-bb1f-af8636a0bb66",0.963558061218733,0.94215318959083,2,"UK","55+",1,"quintile 1",1,1,1,"51–75 m²",0,0,1,0,1,0,1,1,0,0,3.45
"969a1680-e8f0-11ec-b44f-a5e4ea628491",0.950915050041164,0.90429394632378,2,"UK","55+",1,"quintile 3",0,1,1,"101–150 m²",0,1,1,0,1,1,1,1,1,0,3.45
"7b21bd20-574b-11ec-83f8-d1c56fb1d370",1.02102800403349,0.905710088104831,1,"US","55+",0,"quintile 3",1,1,1,"151–200 m²",0,0,0,0,0,0,0,0,0,0,2.6
"a622c400-574a-11ec-b9f1-d509af968f85",0.963361853154969,0.948324028000053,8,"CA","55+",1,"quintile 1",0,1,1,"151–200 m²",1,1,0,0,1,0,1,1,1,1,3.01
"660f69a0-574b-11ec-8e75-2fe9b9a79462",0.960808438711949,1.31366947693449,1,"US","55+",1,"quintile 5",0,1,1,"151–200 m²",1,0,0,0,0,0,0,0,1,0,2.6
"c5559fa0-4154-11ec-892d-7981d0282f42",1.03851989407343,0.982975442925264,2,"UK","55+",0,"quintile 5",1,0,1,"101–150 m²",1,1,0,0,1,0,1,1,1,0,3.45
"2627f460-4153-11ec-b30e-0ba01f8fef9e",0.965128284167107,0.951270658538523,2,"UK","55+",1,"quintile 1",1,1,1,"Don't know",0,1,1,0,1,1,1,1,1,0,3.45
"222862d0-4154-11ec-afd4-5fde62b828ad",0.900433215328145,0.887860929132585,2,"UK","55+",1,"quintile 1",1,1,1,"Don't know",1,1,0,0,1,1,1,0,1,1,3.45
"388175c0-4150-11ec-bcd1-75009ae66926",0.898751456419445,0.861584363964641,3,"FR","55+",1,"quintile 5",0,1,0,"51–75 m²",0,1,0,1,1,1,1,1,0,0,4.17
"9cf084a0-4152-11ec-b035-3d39cbe6b759",0.99883043622545,1.01331149044356,3,"FR","55+",0,"quintile 1",0,0,0,"26–50 m²",1,0,0,0,0,0,0,0,0,0,4.17
"ec3810a0-414e-11ec-8db5-1d95f74128a4",0.938775915316135,0.895218873313855,9,"BE","55+",1,"quintile 4",0,1,1,"Don't know",1,1,1,0,0,1,1,1,1,0,2.98
"190cd390-4151-11ec-b379-a972ed6721a8",0.898751456419445,0.861584363964641,3,"FR","55+",1,"quintile 5",1,0,0,"51–75 m²",0,1,1,0,1,1,1,1,1,1,4.17
"86884990-e82b-11ec-8f3d-5140e84c4b81",0.977390687737433,1.07783517289246,8,"CA","55+",0,"quintile 4",1,1,1,"More than 200 m²",1,1,1,0,1,1,1,1,1,0,3.01
"70e33480-4152-11ec-8741-d539199235a6",0.876543057832282,0.871396308440157,2,"UK","55+",1,"quintile 1",1,0,0,"Don't know",0,0,0,0,0,0,0,1,1,0,3.45
"ee385340-414e-11ec-8dc0-5bd6bfc13098",0.999298300861284,1.03313296088431,9,"BE","55+",0,"quintile 3",0,1,1,"101–150 m²",1,1,1,0,1,0,0,0,1,1,2.98
"65947ba0-574c-11ec-9802-794701874d07",0.870714440786387,0.787718990251466,1,"US","18-24",1,"quintile 3",1,0,0,"51–75 m²",0,0,0,0,0,0,0,0,0,0,2.6
"9be064a0-574a-11ec-966c-1912775bd45f",1.04355619090187,1.13074413495258,8,"CA","55+",0,"quintile 4",0,1,1,"151–200 m²",1,1,0,0,1,0,1,1,1,0,3.01
"2930f580-4153-11ec-9070-49de6538e289",0.902605711083924,0.848032541703444,2,"UK","55+",1,"quintile 4",1,1,1,"151–200 m²",1,0,0,0,0,0,0,0,0,0,3.45
"ba9ef2c0-574a-11ec-9e0d-a16ce9122f61",0.991916934290403,0.940253480182157,8,"CA","55+",0,"quintile 3",1,1,1,"101–150 m²",0,1,0,0,1,1,1,1,1,0,3.01
"207518a0-4154-11ec-8177-014fa5f03a9a",0.902605711083924,0.872708188617019,2,"UK","55+",1,"quintile 5",0,1,1,"More than 200 m²",1,1,0,0,1,0,1,1,0,0,3.45
"a87e0210-4153-11ec-b420-f5dc8740516d",0.94814747270258,0.899622358022116,3,"FR","55+",0,"quintile 5",0,1,0,"76–100 m²",0,0,1,0,1,1,0,0,1,0,4.17
"192b5f20-4150-11ec-93b1-03241517c1c7",0.903984861210184,1.0265248813222,3,"FR","55+",1,"quintile 3",0,1,1,"51–75 m²",0,0,0,1,0,0,0,1,1,1,4.17
"7624b090-414e-11ec-9819-e942b33f63a2",0.982833612022148,0.937452766434834,9,"BE","55+",0,"quintile 5",1,1,1,"101–150 m²",1,1,0,0,1,0,1,0,1,0,2.98
"bd2b3700-574c-11ec-b6c3-6d930a3fb49c",0.960808438711949,1.31366947693449,1,"US","55+",1,"quintile 5",0,0,0,"Don't know",0,1,1,0,1,1,1,1,0,0,2.6
"2777c100-4153-11ec-a116-0b7971279798",0.944290847252299,0.848428834923799,2,"UK","55+",0,"quintile 5",0,1,1,"Don't know",0,0,0,0,1,0,0,1,1,0,3.45
"85c1fd00-574b-11ec-a7c4-2b5ee064c90b",1.06825222626607,0.943677494308849,1,"US","55+",0,"quintile 2",0,1,1,"101–150 m²",0,1,1,0,1,1,1,1,1,0,2.6
"423a22a0-574b-11ec-ae30-a179e90c75b3",0.885158518272883,1.19424682108955,1,"US","55+",1,"quintile 5",1,1,1,"More than 200 m²",0,0,0,0,0,0,1,0,1,0,2.6
"c4905b00-ce69-11ec-b7b4-15817af6e9ba",0.933122280086118,0.915473775152074,8,"CA","55+",1,"quintile 5",0,1,1,"151–200 m²",0,0,0,0,1,1,1,1,1,0,3.01
"b06637e0-4157-11ec-b765-2de17694b190",0.876543057832282,0.844646464789776,2,"UK","55+",1,"quintile 5",0,1,1,"Don't know",0,1,1,0,1,0,0,0,1,0,3.45
"1ee15c00-4151-11ec-8238-1f63ccdd798a",0.960587654702468,0.906746865217858,3,"FR","55+",1,"quintile 5",0,0,1,"51–75 m²",1,1,1,0,1,1,1,1,1,1,4.17
"20b7c480-4150-11ec-a8e2-d777c1b4e80c",0.960587654702468,0.945468140861544,3,"FR","55+",1,"quintile 4",1,1,1,"More than 200 m²",1,1,0,0,1,0,1,1,1,0,4.17
"2e77dee0-4152-11ec-b531-17b308724cec",0.885442853973724,0.866553907658037,2,"UK","55+",1,"quintile 1",1,1,1,"Don't know",0,1,1,0,1,0,1,0,0,0,3.45
"688156d0-574a-11ec-a700-2f39347a35fc",0.963361853154969,1.02146574307526,8,"CA","55+",1,"quintile 2",0,1,0,"101–150 m²",0,1,0,0,0,0,1,1,1,0,3.01
"ab02e830-4153-11ec-aa84-35e1f917778d",0.892059888006596,0.915595470970864,3,"FR","55+",1,"quintile 1",0,1,1,"Don't know",1,0,0,0,0,0,1,0,1,0,4.17
"600d80f0-4150-11ec-8203-c95d39d6e36b",0.99883043622545,1.05867866583728,3,"FR","55+",0,"quintile 2",0,0,0,"51–75 m²",0,1,1,0,1,0,1,1,0,0,4.17
"087765e0-4153-11ec-8317-c38847e242eb",1.00548139381737,1.03677054271176,3,"FR","55+",0,"quintile 1",0,0,0,"Less than 25 m²",0,1,0,0,1,1,1,1,0,0,4.17
"39496270-ed8c-11ec-9a35-897cae438d40",0.902605711083924,0.848032541703444,2,"UK","55+",1,"quintile 4",1,0,0,"76–100 m²",0,1,1,0,0,0,0,0,1,0,3.45
"34abcd50-b6c5-11ec-9452-4915ff1ab1bc",1.02406185811532,0.956361745814552,8,"CA","55+",0,"quintile 3",0,1,1,"101–150 m²",0,0,0,0,1,0,1,0,0,0,3.01
"6c052e10-4152-11ec-84ec-69c6504ef8b3",1.05232766652201,0.944741803157798,2,"UK","55+",0,"quintile 4",0,1,1,"Don't know",0,0,1,0,1,0,1,1,0,0,3.45
"1e28f0b0-4154-11ec-b704-13401c5da9ad",0.858217415668891,0.82492202662672,2,"UK","18-24",1,"quintile 1",0,1,1,"Don't know",0,1,0,0,1,0,1,1,1,0,3.45
"d07bfad0-574b-11ec-b5c6-d5f0e5c492de",0.871856519136111,0.840998811905061,1,"US","55+",1,"quintile 1",0,0,1,"76–100 m²",0,1,1,0,1,0,1,1,0,0,2.6
"01356360-414f-11ec-bfa1-a1eb9c955861",0.999298300861284,1.00847203337574,9,"BE","55+",0,"quintile 1",0,1,1,"101–150 m²",1,1,1,0,1,0,1,0,1,0,2.98
"1ca4ea20-4151-11ec-924d-bdc114e517f6",1.03458009147205,0.979176707118027,3,"FR","55+",0,"quintile 5",0,1,1,"76–100 m²",1,0,0,0,1,0,1,0,1,0,4.17
"6e6221e0-414f-11ec-a7c8-f1466fd6e223",1.01527355117381,0.958825474645713,4,"NL","55+",0,"quintile 4",0,1,1,"101–150 m²",0,0,1,1,1,0,1,1,1,0,3.3
"baa3a200-574a-11ec-afea-77840a882d65",1.0592741005494,1.02812078014147,8,"CA","55+",0,"quintile 5",1,1,1,"151–200 m²",0,0,0,0,0,0,1,0,1,0,3.01
"c0a68cc0-574a-11ec-9ca7-fb09d4517824",0.996486933301463,0.987909985490564,8,"CA","55+",1,"quintile 1",0,1,1,"76–100 m²",0,0,0,0,1,0,1,1,0,0,3.01
"1df260d0-4154-11ec-9c6b-819edc967586",0.985759966070966,1.34803421467203,2,"UK","55+",0,"quintile 2",0,1,1,"Don't know",0,0,0,0,0,0,1,0,0,0,3.45
"49c70c10-574b-11ec-9877-f1a2216b4fd7",1.12060073795137,0.977960751109604,1,"US","55+",0,"quintile 3",1,1,1,"151–200 m²",0,0,0,0,1,0,1,0,1,0,2.6
"2ca451e0-4153-11ec-9d6c-795f0a11ebfd",0.900433215328145,0.887860929132585,2,"UK","55+",1,"quintile 1",0,1,1,"Don't know",1,1,1,0,1,0,1,1,1,0,3.45
"2e7b8ce0-4152-11ec-86ff-3fbba14f813b",0.902605711083924,0.872708188617019,2,"UK","55+",1,"quintile 5",0,1,1,"Don't know",1,1,1,0,0,0,0,0,0,0,3.45
"a0b688a0-4151-11ec-b101-1527e324429b",0.960587654702468,0.980348754146915,3,"FR","55+",1,"quintile 1",0,0,0,"26–50 m²",0,1,1,0,1,0,1,0,1,0,4.17
"784a6080-574b-11ec-b1a4-5f3a93925441",1.01685520168973,0.906549416278023,1,"US","55+",0,"quintile 2",0,1,1,"76–100 m²",0,0,1,1,1,0,1,1,0,0,2.6
"9eff23d0-4151-11ec-9202-b76d6d1a7e8d",0.94814747270258,0.938039392187245,3,"FR","55+",0,"quintile 4",0,0,0,"51–75 m²",0,1,1,0,1,1,1,1,0,0,4.17
"c29624c0-574a-11ec-8242-ed2caba5d31e",0.963361853154969,0.902322598144698,8,"CA","55+",1,"quintile 3",0,1,1,"76–100 m²",0,0,0,0,1,0,0,1,0,0,3.01
"eac93fd0-414e-11ec-a0de-3f1bddedcddb",0.999298300861284,1.12095475367273,9,"BE","55+",0,"quintile 2",1,1,1,"101–150 m²",1,1,0,0,0,0,0,0,0,0,2.98
"8672fce0-4152-11ec-b367-6b6cb073fae4",0.885442853973724,1.21870280911406,2,"UK","55+",1,"quintile 2",0,1,1,"Don't know",0,1,1,0,0,0,1,1,1,0,3.45
"9a85ea00-4151-11ec-a66c-cf9fc8022da1",1.03458009147205,0.979176707118027,3,"FR","55+",0,"quintile 5",0,1,1,"101–150 m²",1,1,1,0,1,0,0,1,0,0,4.17
"3b780e70-4152-11ec-b4d3-631b7c9dd8b7",0.893980876099262,0.859919054045619,2,"UK","55+",1,"quintile 5",0,1,1,"76–100 m²",1,0,0,0,0,0,0,0,0,0,3.45
"c07e37a0-574a-11ec-a792-f1bed83effbe",0.91945705890074,0.90879154940637,8,"CA","55+",1,"quintile 1",0,1,1,"101–150 m²",1,1,1,0,1,0,1,1,0,0,3.01
"21808640-4152-11ec-ab44-370dfe3ad777",1.00548139381737,0.958932661032614,3,"FR","55+",0,"quintile 5",1,1,0,"76–100 m²",0,1,0,0,0,1,1,0,1,0,4.17
"2150bb80-4151-11ec-a95c-bd81ed6682a2",0.94814747270258,0.899622358022116,3,"FR","55+",0,"quintile 5",0,1,1,"101–150 m²",1,1,0,0,1,1,1,1,1,0,4.17
"a9f76af0-4153-11ec-96b2-c90cccd5dbd3",0.935512803890638,1.06445221268943,3,"FR","55+",1,"quintile 3",0,1,1,"76–100 m²",0,1,1,0,1,0,0,0,1,0,4.17
"b2e7bbf0-574a-11ec-9045-9d19dd9546b0",0.977390687737433,0.945781994801568,8,"CA","55+",0,"quintile 5",1,1,0,"76–100 m²",0,1,0,1,1,1,1,1,0,0,3.01
"b02f87b0-92d8-11ec-9f5e-c79ff7e12b23",0.915924574122324,0.83560523849333,1,"US","55+",1,"quintile 2",0,0,0,"76–100 m²",0,1,1,0,0,0,1,1,1,0,2.6
"0313c540-e743-11ec-a772-4356f1082094",0.98052420259082,1.32619305314057,2,"UK","55+",0,"quintile 2",1,1,1,"Don't know",1,1,1,0,1,1,1,1,0,0,3.45
"7fe9ce10-574b-11ec-9dfc-f9c0065ff77e",1.01685520168973,1.36559102256582,1,"US","55+",0,"quintile 5",1,1,1,"151–200 m²",0,0,0,0,1,1,1,0,1,1,2.6
"f2ad2800-a5c8-11ec-ab79-bfcbfd711bad",0.976340551882197,0.896607376317359,2,"UK","55+",0,"quintile 3",1,1,1,"76–100 m²",1,1,1,0,1,0,1,1,1,0,3.45
"80def370-4d50-11ec-8e4a-6dcef5e28da8",0.988044225150584,1.00068346018952,2,"UK","55+",1,"quintile 1",0,1,1,"More than 200 m²",0,1,1,0,1,1,1,0,0,0,3.45
"ed1d6a90-574a-11ec-ab01-733298ff5718",0.875434299847098,1.00279133367585,1,"US","55+",1,"quintile 4",1,1,1,"151–200 m²",0,1,1,0,1,0,1,1,1,0,2.6
"046b68f0-574c-11ec-9c3a-418fae4546f1",1.10692103608183,1.21077266208178,1,"US","55+",0,"quintile 4",1,1,1,"More than 200 m²",0,0,0,0,1,0,0,0,1,0,2.6
"91b5cc80-4151-11ec-84b8-19bc3f5f7c74",0.903984861210184,0.920972732545701,3,"FR","55+",1,"quintile 1",0,1,1,"51–75 m²",0,1,1,0,1,0,1,1,0,0,4.17
"612a6620-574a-11ec-be29-2d774076412e",1.02406185811532,0.956361745814552,8,"CA","55+",0,"quintile 3",0,0,1,"76–100 m²",0,0,0,0,1,0,0,0,1,0,3.01
"820751d0-6bf0-11ec-a770-c12e7b743e08",0.916107514822676,0.871577131011454,3,"FR","55+",1,"quintile 5",0,1,1,"51–75 m²",1,1,0,0,0,0,1,0,1,0,4.17
"8ff463d0-574a-11ec-ac2d-713e7f19f50f",0.933122280086118,1.0042609127944,8,"CA","55+",1,"quintile 2",0,0,0,"51–75 m²",0,1,1,0,1,0,0,0,0,0,3.01
"baeb7d40-574a-11ec-8d62-c5ce405f5bdd",0.963361853154969,1.06116877992427,8,"CA","55+",1,"quintile 4",1,1,1,"More than 200 m²",0,1,1,0,1,0,1,1,1,0,3.01
"c0417100-414f-11ec-af8c-91404951bc5a",0.909614022688495,0.878785575544219,4,"NL","18-24",1,"quintile 1",1,0,0,"51–75 m²",0,0,0,0,1,1,1,1,1,0,3.3
"618d7780-63f9-11ec-9c92-4b98841c7b12",1.03458009147205,1.05865782583345,3,"FR","55+",0,"quintile 1",1,0,0,"26–50 m²",0,1,1,0,1,0,1,1,1,0,4.17
"9331ac60-4151-11ec-90c7-e77319f84f33",1.00787081350731,0.952113916746454,3,"FR","55+",0,"quintile 5",1,1,1,"151–200 m²",1,1,1,1,0,0,0,1,0,0,4.17
"776cca20-4150-11ec-914b-27919f1c3263",1.04660828226905,0.983103459574742,3,"FR","55+",0,"quintile 5",0,1,1,"101–150 m²",1,0,0,1,1,1,1,1,0,0,4.17
"68664560-574a-11ec-890d-97a93b117c0f",0.963361853154969,1.06116877992427,8,"CA","55+",1,"quintile 4",0,1,1,"More than 200 m²",1,1,1,0,1,1,1,1,1,0,3.01
"bdb70b40-574a-11ec-8834-05900c315a76",0.963361853154969,1.02146574307526,8,"CA","55+",1,"quintile 2",0,1,1,"Don't know",0,1,0,0,1,0,1,0,1,0,3.01
"05989510-51b3-11ec-b7a8-bb6bf12adaf2",0.907820633154052,0.791591948666299,2,"UK","18-24",0,"quintile 3",0,1,0,"101–150 m²",1,1,0,1,0,1,0,1,0,0,3.45
"37fb5fa0-4152-11ec-8615-0d65be25a206",0.974936104295698,0.893574856625438,2,"UK","55+",0,"quintile 5",0,1,1,"Don't know",1,0,1,0,1,0,1,0,1,0,3.45
"c0b604c0-574a-11ec-bdcc-438b932b3963",1.0027121081126,1.11134389276008,8,"CA","55+",0,"quintile 4",1,1,1,"151–200 m²",1,1,0,0,1,0,1,0,1,1,3.01
"6c755b20-5751-11ec-bf36-4178357c3bce",1.02499672066638,0.957194470218366,8,"CA","55+",0,"quintile 3",0,1,0,"101–150 m²",0,1,1,0,0,1,1,0,1,0,3.01
"6e3d14e0-574a-11ec-9a93-3574d6469f34",0.91945705890074,0.978884229341541,8,"CA","55+",1,"quintile 2",0,1,1,"51–75 m²",1,1,0,1,1,1,1,1,1,0,3.01
"1762d280-4151-11ec-ad46-0d57087ca97f",1.04660828226905,1.18472204876065,3,"FR","55+",0,"quintile 3",1,1,0,"26–50 m²",0,1,0,0,0,0,0,0,0,0,4.17
"b26a54b0-4153-11ec-af31-0f4baf8c2604",1.05404254922362,0.961408792448699,2,"UK","55+",0,"quintile 3",1,1,0,"26–50 m²",0,1,1,1,1,1,1,1,1,0,3.45
"1dbc1720-4151-11ec-ad2f-57d957f86c41",1.03934108284982,1.18814927238204,3,"FR","55+",0,"quintile 3",0,0,1,"76–100 m²",1,0,1,0,1,0,1,0,1,0,4.17
"76e7c6e0-574b-11ec-a1ab-4d2de945eeb0",1.03236945973359,1.11166317862361,1,"US","55+",0,"quintile 4",1,1,1,"101–150 m²",1,1,1,0,1,1,1,0,0,0,2.6
"14f72680-574b-11ec-8bfa-091565fa83d2",1.02102800403349,0.905710088104831,1,"US","55+",0,"quintile 3",0,0,1,"More than 200 m²",1,1,1,0,1,0,1,1,0,0,2.6
"19e8fc00-4151-11ec-a1d5-7fca68ec839d",1.02489854598977,1.09575096293295,3,"FR","55+",0,"quintile 2",0,0,1,"76–100 m²",1,1,1,0,1,0,1,1,0,0,4.17
"7cfdb8b0-414e-11ec-8115-29aa8f4bd824",0.92330840844453,0.873040650688001,9,"BE","55+",1,"quintile 5",0,1,1,"101–150 m²",1,0,0,0,1,0,1,0,0,0,2.98
"ab26ed40-4153-11ec-a4d5-1d26f0eacf51",0.892059888006596,0.956587782528539,3,"FR","55+",1,"quintile 2",0,0,0,"26–50 m²",0,1,1,0,1,0,1,1,0,0,4.17
"29908800-4151-11ec-acc4-ad193a8196a7",0.942879193656637,1.32635391089165,4,"NL","55+",1,"quintile 2",0,0,0,"76–100 m²",0,0,0,0,1,0,1,1,1,0,3.3
"75cf1880-414e-11ec-8d4d-471e38a4396a",0.982833612022148,0.986287299378622,9,"BE","55+",0,"quintile 1",1,1,1,"Don't know",0,1,0,0,0,0,0,0,0,0,2.98
"b00334a0-4153-11ec-b134-a5510bf26300",0.976340551882197,0.915474943442269,2,"UK","55+",0,"quintile 5",0,1,1,"Don't know",0,0,0,0,0,0,0,0,1,0,3.45
"7389ad50-4152-11ec-99fd-c1076131cad5",0.950915050041164,0.897216486252201,2,"UK","55+",1,"quintile 4",1,1,1,"76–100 m²",1,0,0,0,0,0,1,0,1,0,3.45
"8fa5f980-c3a1-11ec-9801-87bfca033321",0.985759966070966,0.902820491650576,2,"UK","55+",0,"quintile 4",0,1,1,"101–150 m²",1,1,1,0,1,0,1,1,0,0,3.45
"47174800-4150-11ec-bee6-e751d6628313",1.02489854598977,1.01147921963536,3,"FR","55+",0,"quintile 4",1,1,0,"51–75 m²",0,1,1,1,1,0,1,1,0,0,4.17
"59e5d8b0-4156-11ec-9b24-134afd0674dc",1.03739404964081,1.42730879425766,2,"UK","18-24",0,"quintile 2",0,0,0,"51–75 m²",1,0,0,1,1,0,0,0,0,0,3.45
"7dd0d0d0-574b-11ec-87ee-83aa64848b75",0.916552674216983,1.05012190774764,1,"US","55+",1,"quintile 4",1,1,1,"More than 200 m²",0,1,1,0,1,0,1,0,1,0,2.6
"02852090-414f-11ec-aa6d-ffeb71e7a73d",0.999298300861284,0.95853905667838,9,"BE","55+",0,"quintile 5",1,1,0,"151–200 m²",1,0,1,0,1,1,1,1,1,0,2.98
"1413aa80-574b-11ec-a32c-11ec51813501",0.875434299847098,0.807652828609233,1,"US","55+",1,"quintile 2",1,1,1,"151–200 m²",1,0,1,0,1,0,1,1,0,0,2.6
"98d482b0-414f-11ec-b970-3bd76f4781f6",0.953635564550998,0.936350510819074,4,"NL","55+",0,"quintile 3",1,1,0,"76–100 m²",0,1,0,1,1,1,1,1,1,0,3.3
"80b95010-574b-11ec-bae2-5fba48e7cee3",1.06898478584946,1.00069712588114,1,"US","55+",0,"quintile 1",0,1,1,"151–200 m²",1,0,0,0,0,0,0,1,0,0,2.6
"f4286740-ab78-11ec-bb47-6b08ff9a956c",0.902605711083924,0.872708188617019,2,"UK","55+",1,"quintile 5",1,1,1,"Don't know",1,1,1,1,1,1,1,1,1,0,3.45
"1dd96a50-4152-11ec-b5dd-43672e3bc466",0.9979951778157,0.982788884070027,3,"FR","55+",0,"quintile 4",0,0,1,"76–100 m²",1,0,0,0,1,1,0,1,0,0,4.17
"158dc130-4151-11ec-9e0f-b54eadee774f",0.935512803890638,0.997756704663686,3,"FR","55+",1,"quintile 2",1,0,0,"51–75 m²",1,1,0,0,0,1,1,0,0,0,4.17
"21b72e10-4151-11ec-a8e1-e59f021a0163",1.04660828226905,1.06290331818248,3,"FR","55+",0,"quintile 1",0,0,0,"76–100 m²",1,0,0,0,0,0,0,1,1,1,4.17
"f84f31c0-414e-11ec-8394-1de0f3fcf7ea",0.999298300861284,0.961267277407294,9,"BE","55+",0,"quintile 4",0,1,0,"101–150 m²",0,1,1,0,0,0,0,1,1,1,2.98
"7ecd63b0-574b-11ec-9951-33bcd41abb1b",0.885158518272883,1.19424682108955,1,"US","55+",1,"quintile 5",0,1,1,"101–150 m²",0,1,1,0,1,1,1,0,1,0,2.6
"2750d4c0-c6f9-11ec-92bb-3d4d87494786",0.933122280086118,1.0042609127944,8,"CA","55+",1,"quintile 2",0,1,0,"76–100 m²",1,1,1,0,1,0,1,1,1,0,3.01
