"ID","weight","weight_2","Country","REGION_UK","REGION_SE3","REGION_US2","REGION_NL2","REGION_CH","REGION_FR2","REGION_CA","REGION_BE","REGION_IL","Gender","Age_cat","Income","order_parts","S20","S5","S18","S19_1","S19_1_1","S19_2","S9_US","S9_UK","S9_FR","S9_SE","S9_CH","S9_NL","S9_CA","S9_BE","S9_IL","S10","B23_1","B31_1","B31_3","B31_5","B31_6","B31_7","B31_8","C34_1_2","C34_1_3","C34_1_4","C34_1_5","C34_1_6","C34_1_7","C34_1_89","C34_1_888888","C34_2_2","C34_2_3","C34_2_4","C34_2_5","C34_2_6","C34_2_7","C34_2_89","C34_2_888888","C35_1","C35_2","C35_3","C35_89","C35_888888","C37_1","C37_2","C37_3","C37_4","C37_5","C37_6","C37_8","C44_1","C44_2","C44_3","C44_4","C44_6","C44_9","C45_1","C45_3","C45_4","C45_6","C45_9","C46_1","C46_2","C46_3","C46_5","C46_6","C46_9","C47_1","C47_2","C47_4","C47_6","C49_1","C49_2","C49_3","C50"
"2b57d9e0-d288-11ec-8f14-a1859fd55b3f",1.01320899569096,1.32058918650721,1,NA,NA,8,NA,NA,NA,NA,NA,NA,2,3,5,"A,E,B,C",1,1,1,NA,4,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,5,5,5,5,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,6,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,5,5,5,5,4,3,4,1
"02bce7e0-c2fd-11ec-871e-cb3a6b56c467",0.875810705200518,0.785188690743292,1,NA,NA,5,NA,NA,NA,NA,NA,NA,2,2,2,"A,B,E,C",2,1,3,NA,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,4,4,4,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,1,NA,1,NA,NA,3,NA,5,NA,5,5,5,3,5,4,3,4,1
"a2853b00-f3dd-11ec-b691-6fe3f95b78f9",1.03281334157763,1.31119068425072,1,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,5,"A,E,B,C",1,1,1,NA,7,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,5,5,3,5,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,6,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,NA,1,1,1,NA,3,5,3,NA,NA,5,3,4,3,4,2,5,1
"bbd75ad0-db42-11ec-9a8f-4d8bf6c936a3",1.0451660500749,0.956446964606182,4,NA,NA,NA,3,NA,NA,NA,NA,NA,1,4,5,"A,B,C,D",3,2,1,3,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,2,3,3,3,4,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,4,4,4,2,4,4,4,4,3,3,1
"09a33580-574c-11ec-97ad-b5229514b222",1.19632008878287,1.50623526084875,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,5,"A,B,C,E",2,1,3,NA,6,1,9,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,3,3,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,5,5,5,2,5,1
"07db4a00-6814-11ec-b52a-99b0073fd6e7",1.02502261084598,0.916907397395911,1,NA,NA,3,NA,NA,NA,NA,NA,NA,2,4,2,"A,B,C,D",2,1,3,NA,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,5,2,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,NA,2,2,5,5,5,5,5,2,5,1
"2629f4e0-4150-11ec-9f43-dbdae83ce219",1.14924324909879,1.03051174767983,4,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,3,"A,B,D,C",1,2,1,3,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,2,5,2,5,4,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,6,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,5,5,5,5,4,4,4,2
"14c5e070-58c9-11ec-8d75-6d9a6db4396c",1.11379505860201,1.00977888247641,5,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,"A,B,E,C",1,1,2,2,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,8,4,2,4,5,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,888888,NA,NA,NA,1,1,1,99,2,99,2,2,NA,NA,NA,NA,NA,NA,NA,4,NA,888888,888888,888888,5,3,3,5,3
"EhLgnUL3abu0Ck/Jkpvy46cxDlIv2KVflTSSf1/Kl0qPhxO2Yf09BniTBEO90Fe6",0.927796848738998,0.913517403653353,8,NA,NA,NA,NA,NA,NA,35,NA,NA,2,1,1,"A,D,B,C",1,3,4,NA,888888,1,NA,NA,NA,NA,NA,NA,3,NA,NA,8,5,1,4,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,888888,1,1,2,2,1,2,888888,NA,NA,2,NA,NA,NA,3,NA,NA,3,4,2,3,5,4,2,5,1
"Zk39PrShCWfWJyDvc4mX2jRY82o4z1DzfRWCROqM0U4=",0.907710670396612,0.806801329337993,6,NA,NA,NA,NA,5,NA,NA,NA,NA,2,1,1,"A,F,C,B",3,2,2,3,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,7,3,5,3,5,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,888888,NA,NA,1,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,6,5,6,6,5,2,3,888888,3,4,4,1
"21f7f3f0-574b-11ec-8d94-efbb50680ef0",0.916318388841587,0.806663700184683,1,NA,NA,9,NA,NA,NA,NA,NA,NA,2,2,3,"A,C,D,B",2,1,3,NA,7,1,9,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,4,5,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,3,4,4,1,3,4,4,2,5,3,2,3,1
"87cce700-a799-11ec-a2e6-a7df56cde644",1.09178357924893,1.47624386629825,1,NA,NA,6,NA,NA,NA,NA,NA,NA,2,4,5,"A,B,C,D",1,1,3,NA,4,1,8,NA,NA,NA,NA,NA,NA,NA,NA,8,4,2,4,5,2,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,2,3,3,5,1,5,5,5,2,4,1
"90500280-f25b-11ec-857b-c71071adb442",1.03281334157763,1.08074326598232,1,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,4,"A,E,B,C",1,1,3,NA,3,1,11,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,4,4,4,4,5,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,2,NA,NA,NA,NA,NA,NA,1,2,2,1,2,1,1,NA,1,NA,1,NA,2,3,NA,1,NA,5,4,5,4,4,5,2,1
"6e323a60-8e1a-11ec-83c9-39c4bab44b01",1.08556443340267,1.14277726949206,1,NA,NA,3,NA,NA,NA,NA,NA,NA,1,3,4,"A,B,C,F",1,1,1,NA,4,1,13,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,4,5,5,5,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,NA,1,NA,2,NA,2,2,NA,2,NA,2,5,5,4,4,5,5,4,2
"42d095b0-574b-11ec-9c50-d1e6a62e6eb6",1.09001919333749,0.926043567529827,1,NA,NA,5,NA,NA,NA,NA,NA,NA,1,3,2,"A,C,B,F",4,1,1,NA,6,1,8,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,5,1,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,4,4,5,2,5,5,4,4,4,1
"b7a7ae00-574b-11ec-b388-4f3221dfc102",1.02146700945831,1.10098736018703,1,NA,NA,5,NA,NA,NA,NA,NA,NA,1,2,4,"A,B,E,C",2,1,3,NA,4,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,4,5,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,5,NA,5,5,5,5,3,3,3,888888,2,3,4,3
"fb523550-b36b-11ec-bfb8-cd57e514a36c",0.9345876759204,0.814237347087909,1,NA,NA,5,NA,NA,NA,NA,NA,NA,2,3,3,"A,C,D,B",4,1,3,NA,7,1,9,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,3,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,1,NA,1,NA,1,NA,NA,5,NA,4,NA,3,3,3,3,4,4,4,1
"73483860-414e-11ec-b231-675ff9e5490d",1.03368359086524,0.970256650516856,9,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,5,"A,B,E,C",1,1,3,6,NA,1,NA,NA,NA,NA,NA,NA,NA,7,NA,2,3,4,3,2,5,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,2,1,1,1,2,2,NA,2,2,NA,NA,2,NA,NA,1,5,5,3,5,5,5,1,2,4,2
"f870b9b0-414e-11ec-bf43-c74625b49671",1.01267814335451,0.994491441512946,9,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,1,"A,B,E,C",2,1,4,5,NA,1,NA,NA,NA,NA,NA,NA,NA,7,NA,8,5,2,4,3,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,NA,2,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,3,4,5,5,5,5,1,4,1
"1621c350-4983-11ec-9152-5709fc75c3db",1.18560562206205,1.09396248494123,4,NA,NA,NA,3,NA,NA,NA,NA,NA,2,2,1,"A,F,B,C",1,2,1,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,8,5,2,4,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,4,4,4,3,5,4,4,4,2,4,1
"98357740-414f-11ec-a331-9da5e90a5286",0.968865117263384,0.906374132497534,4,NA,NA,NA,1,NA,NA,NA,NA,NA,2,3,1,"A,C,F,B",3,1,4,4,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,2,3,3,3,3,4,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,NA,8,NA,NA,NA,NA,NA,2,1,2,1,1,2,NA,NA,1,1,NA,3,NA,3,NA,NA,3,4,5,4,4,5,2,4,1
"42886fa0-574b-11ec-ac53-0f1c3be569a7",0.955075731817901,0.849394462706709,1,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,3,"A,F,C,B",1,1,3,NA,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,6,6,6,5,4,4,4,4,3,3,3,3
"0e3c84c0-574c-11ec-b900-2db35736a8d1",1.09178357924893,0.980006453734712,1,NA,NA,6,NA,NA,NA,NA,NA,NA,2,4,2,"A,F,B,C",3,1,3,NA,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,3,4,4,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,5,4,4,5,5,5,5,4,4,4,1
"e73781a0-cee0-11ec-8e84-198878bb1df4",0.999520276449789,0.885888532033609,4,NA,NA,NA,3,NA,NA,NA,NA,NA,2,3,5,"A,E,C,B",1,1,1,5,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,4,2,5,4,2,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,7,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,4,4,4,3,4,1
"a34d6910-e5c2-11ec-8c6f-4f7ebb8b8871",1.19549438561416,1.0354947951834,1,NA,NA,3,NA,NA,NA,NA,NA,NA,1,4,2,"A,C,D,B",2,1,3,NA,7,1,8,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,5,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,NA,1,1,NA,2,3,NA,NA,NA,5,NA,4,4,5,4,4,4,4,1
"67602e70-f6b6-11ec-9df4-4f6f66b43336",1.07637921715252,0.953569749886876,5,NA,10,NA,NA,NA,NA,NA,NA,NA,1,3,4,"A,D,C,B",1,2,2,3,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,3,2,4,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,1,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,4,NA,1,6,4,6,5,2,3,888888,5,3,5,3
"a28ae330-d259-11ec-b0c3-5720ffdaeba3",1.10212699483232,0.909016202914531,1,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,2,"A,C,B,E",2,2,1,NA,5,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2,999999,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,888888,NA,NA,NA,NA,NA,NA,99,1,1,1,99,99,NA,1,1,NA,NA,NA,NA,NA,5,NA,NA,3,4,3,3,3,3,3,3
"41d6df60-f59e-11ec-87a7-cfe11330d290",1.0694444109706,1.39879733678988,1,NA,NA,7,NA,NA,NA,NA,NA,NA,1,2,5,"A,C,B,D",1,1,3,NA,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,3,4,4,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,1,1,NA,2,2,NA,3,NA,NA,NA,NA,4,3,4,3,2,4,4,1
"ea11e490-d475-11ec-ad13-7fe8846c0636",0.885539104691489,0.956973902596489,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,4,"A,B,E,C",2,1,3,NA,5,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,4,4,5,5,4,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,5,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,5,5,5,5,4,4,4,1
"fb323d70-f146-11ec-9ac4-a3b607803cba",1.07248717011838,1.09506454909474,9,NA,NA,NA,NA,NA,NA,NA,3,NA,1,4,3,"A,B,D,C",2,2,2,888888,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,8,4,2,4,5,5,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,5,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,4,NA,4,4,4,4,4,5,4,4,4,3,3,1
"8250b3e0-574b-11ec-b570-1951c093b0fd",1.14043437139392,1.1895801495907,1,NA,NA,9,NA,NA,NA,NA,NA,NA,1,3,4,"A,C,B,E",1,1,3,NA,5,1,9,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,2,NA,2,NA,NA,NA,NA,6,NA,2,6,5,5,4,4,4,2,5,1
"a7866150-9b92-11ec-827b-35486c41af6e",1.01311094084283,0.92396935459741,4,NA,NA,NA,1,NA,NA,NA,NA,NA,1,4,5,"A,C,E,B",3,1,4,6,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2,5,3,4,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,NA,3,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,4,4,4,4,5,4,3,1
"775bfd70-e759-11ec-92d4-e900f34577aa",1.25147395359243,1.12040614209968,5,NA,4,NA,NA,NA,NA,NA,NA,NA,1,2,4,"A,C,B,E",1,2,1,5,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,8,4,2,5,5,2,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,3,NA,NA,NA,2,1,2,2,2,99,NA,NA,NA,NA,NA,4,NA,1,1,4,NA,2,5,5,3,4,1,5,2
"7ba11070-574b-11ec-bf93-154b043fde6f",1.09178357924893,0.973130262739844,1,NA,NA,6,NA,NA,NA,NA,NA,NA,2,4,3,"A,B,C,F",2,1,3,NA,7,1,13,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,4,4,2,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1,3,5,4,4,5,5,5,2,5,3
"27e2abe0-4151-11ec-9e05-6f3f3109c0c4",1.07626354189226,0.980936709531938,4,NA,NA,NA,3,NA,NA,NA,NA,NA,1,3,5,"A,B,F,C",1,1,4,6,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,5,5,4,5,4,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,2,2,2,1,1,1,NA,NA,2,1,1,2,3,1,2,NA,NA,4,4,5,5,4,4,3,1
"1TXSY0Y7CkDMbvtW189Vn9EEkCaENAai5OSWxHajP1XQLB30+XbmDRjd7xGZSZRB",1.02112070166067,0.991329936576108,7,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,"A,B,D,C",1,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,5,4,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,5,4,4,4,4,4,4,3,3,3,4,4,4,1
"b8bc8e80-c452-11ec-be1e-bb67c3760c6a",1.09001919333749,1.39495625899309,1,NA,NA,5,NA,NA,NA,NA,NA,NA,1,3,5,"A,B,D,C",1,1,4,NA,6,1,13,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,5,5,4,4,5,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,8,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,NA,2,2,1,1,3,NA,NA,1,NA,NA,4,5,5,5,4,5,5,1
"e9a1aea0-574b-11ec-8a24-e90bb7a30306",1.03302275681596,0.983718017519038,8,NA,NA,NA,NA,NA,NA,35,NA,NA,1,3,5,"A,F,B,C",1,1,3,NA,5,1,NA,NA,NA,NA,NA,NA,7,NA,NA,1,3,5,1,3,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,4,1,1,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,3,3,4,4,5,4,4,2,4,2
"JZi+lLaEMw8a2df5rwMsdGWU4JDZU/j7kq2tlfIwDfN5sXgRV4rr5NYj4PH+wLr6",0.986255955393703,0.921260110673741,8,NA,NA,NA,NA,NA,NA,35,NA,NA,1,1,3,"A,C,E,B",1,1,2,NA,3,2,NA,NA,NA,NA,NA,NA,8,NA,NA,2,4,2,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,99,2,NA,2,NA,NA,NA,NA,6,4,4,NA,4,5,5,5,4,4,4,2
"3e64d220-414f-11ec-970c-4381e5f34ba3",1.01092280912021,0.924936141938367,4,NA,NA,NA,2,NA,NA,NA,NA,NA,1,3,4,"A,C,D,B",1,2,2,3,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,2,4,5,4,4,3,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,2,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,3,4,4,4,4,4,2,4,3
"9c6541e0-aa99-11ec-9899-413b565d6d2c",1.01092280912021,0.924936141938367,4,NA,NA,NA,2,NA,NA,NA,NA,NA,1,3,4,"A,C,B,F",3,1,4,4,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,2,4,2,4,4,3,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,1,1,1,2,1,2,2,1,NA,1,NA,NA,NA,NA,1,NA,3,4,5,4,4,4,4,4,3
"301bd2c0-574b-11ec-aae1-bf10d057b28b",0.942322834745925,0.922127102112578,8,NA,NA,NA,NA,NA,NA,35,NA,NA,2,4,1,"A,D,C,B",2,1,4,NA,6,1,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,3,4,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,4,6,4,3,4,3,3,3,4,3
"c46aa890-574b-11ec-8a7c-b10f91ab767f",0.944968962900227,0.799265787780782,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3,3,"A,F,C,B",2,1,4,NA,7,1,11,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,4,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,NA,NA,NA,NA,NA,NA,99,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,5,6,3,4,2,4,1,5,5,3,2,2
"2edf9150-f710-11ec-b7d3-ed7c59774b52",1.24073769657315,1.45854749924163,5,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,"A,C,D,B",3,2,2,3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,3,4,4,3,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,2,NA,NA,NA,1,1,1,99,2,2,1,1,NA,NA,NA,NA,NA,NA,3,3,2,5,1,5,5,5,5,5,3
"03283ed0-9961-11ec-ac67-c965c939b60f",0.968865117263384,0.854583468751545,4,NA,NA,NA,1,NA,NA,NA,NA,NA,2,3,4,"A,B,C,E",3,1,4,4,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,3,4,2,4,4,5,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,NA,1,NA,NA,NA,NA,NA,2,1,1,2,1,2,NA,2,NA,2,NA,3,NA,NA,1,NA,3,4,5,4,4,4,2,4,1
"96bdd550-414e-11ec-88bb-65eb4a632036",1.06020414585713,1.04437282020222,9,NA,NA,NA,NA,NA,NA,NA,3,NA,1,3,1,"A,C,E,B",1,2,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,6,4,3,2,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,2,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,4,NA,4,4,4,4,888888,888888,888888,888888,4,3,3,1
"055db0f0-574c-11ec-82a8-0919b4c77631",0.955075731817901,0.849394462706709,1,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,3,"A,B,C,F",3,1,3,NA,7,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,4,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,4,2,2,2,3,2,3,3,3,2,2
"f50b3ec0-574b-11ec-b058-bd7ff22c3bfd",0.944968962900227,0.804913443005243,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3,2,"A,F,B,C",2,1,3,NA,5,1,13,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,4,5,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,NA,3,3,3,3,5,4,5,5,5,1
"80fe7e50-414e-11ec-8290-c9c4be281608",1.07248717011838,1.01599908204723,9,NA,NA,NA,NA,NA,NA,NA,3,NA,1,4,5,"A,B,D,C",3,1,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,2,4,1,4,4,4,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,3,NA,NA,NA,NA,NA,2,1,1,2,2,2,NA,2,NA,NA,NA,3,NA,NA,3,3,3,2,4,4,4,4,1,4,2
"b9ee14e0-574b-11ec-bdf4-03da3c886c6b",0.9345876759204,0.859083383741392,1,NA,NA,5,NA,NA,NA,NA,NA,NA,2,3,1,"A,C,E,B",2,1,2,NA,5,1,9,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,5,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,3,NA,3,3,3,3,5,5,5,5,5,3,5,3
"04a3d5e0-574c-11ec-b649-d1f65afaef5b",0.9345876759204,0.859083383741392,1,NA,NA,5,NA,NA,NA,NA,NA,NA,2,3,1,"A,D,B,C",2,1,3,NA,7,1,9,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,5,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,2,NA,2,NA,NA,NA,NA,3,NA,3,3,4,888888,5,5,4,3,5,1
