STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,SECTOR,,EMISSIONS_SOURCE,,MEASURE,,PRICE_LEVEL,,UNIT_MEASURE,,STATISTICAL_OPERATION,,PRICE_BASE,,FREQ,,TIME_PERIOD,,OBS_VALUE,,CURRENCY,,BASE_PER,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,18.870798,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,7.3268318,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LTU,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,61.784145,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LTU,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,72.68132,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LTU,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,72.772484,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,PRT,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,24.359909,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,PRT,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,17.575081,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,PRT,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,7.1246457,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,89.875137,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,82.737984,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,78.128006,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVN,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,8.8978081,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVN,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,9.0846548,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVN,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,0.30151546,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,30.162462,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,22.020338,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,7.6662555,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,CYP,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,43.600594,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,CYP,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,32.859081,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,CYP,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,10.214584,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,-8.5614929,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,-0.052422836,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,46.567234,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,50.958672,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,59.028828,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,MLT,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,30.812775,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,62.902176,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,86.731461,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,83.74144,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,-10.013341,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,MLT,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,75.917046,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,NLD,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,120.03323,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,NLD,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,125.89374,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,NLD,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,95.036354,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVK,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,28.202291,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVK,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,37.12706,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVK,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,44.284252,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,27.361736,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,31.117468,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,26.904152,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,32.032654,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,42.265678,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,35.211571,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LVA,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,56.31015,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LVA,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,73.771049,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LVA,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,62.894943,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,11.588131,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,8.199482,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,2.5336113,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,NLD,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,34.588223,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,NLD,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,25.341019,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,NLD,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,9.1157312,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,62.536308,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,69.128036,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,54.602478,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,35.9617,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,26.167561,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,9.1363497,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DNK,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,35.049042,,DKK,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DNK,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,757.49347,,DKK,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DNK,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,752.39911,,DKK,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DNK,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,667.95764,,DKK,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DNK,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,DKK,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DNK,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,0,,DKK,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DNK,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,DKK,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DNK,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,757.49347,,DKK,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DNK,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,752.39911,,DKK,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DOM,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,1069.0504,,DOP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DOM,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,-70.800606,,DOP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DOM,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,1256.9814,,DOP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DOM,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,1300.5177,,DOP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DOM,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,0,,DOP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DOM,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,DOP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DOM,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,DOP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ITA,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,6.7095351,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,MLT,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVN,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,81.744743,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVN,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,97.55069,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVN,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,89.911835,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,112.91667,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,112.36457,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,97.530571,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,79.861794,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,82.737984,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,78.128006,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,50.769764,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,57.573879,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,53.765827,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,CYP,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,20.823549,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,15.306494,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,4.5544772,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,68.389572,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,77.306145,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,55.469883,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,94.366478,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,93.532921,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,76.122887,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVK,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVK,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVK,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,73.369186,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,76.860535,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,48.390766,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,NLD,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,-1.5398747,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,NLD,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
